,Example_Mi2
TGFB2,1.8545222557950103
TGFB2_AS1,1.83788883042535
TGFB2_OT1,4.162522762958522
TGFB3,4.099411988541494
TGFBI,3.890750422251298
TGFBR1,1.7587226671179275
TGFBR2,3.518643363899953
TGFBR3,1.4153992869589673
TGIF1,3.1566251105567087
TGIF2,1.80622402458141
TGM2,4.023816168699764
TGOLN2,3.0872053681117078
THAP1,2.305974850314639
THAP3,3.28969535112615
THAP5,2.213208916434165
THAP7,4.038749898055252
THAP8,2.0847077275951698
THAP9_AS1,3.017648666541284
THBD,3.726861461221685
THBS1,2.511444481652553
THBS2,2.518908729083054
THBS3,2.232005855053572
THBS4,5.730336451134171
THEM6,2.730495820628524
THEMIS2,2.706288518971004
THG1L,1.4762010580036014
THNSL1,1.4061991166090557
THNSL2,3.843153599712151
THOC1,2.2469525240670776
THOC2,1.6968064322332561
THOC3,2.1483639788449125
THOC5,1.4013835416915639
THOC6,2.573606103943369
THOC7,3.7911427565276523
THOP1,3.134754305979364
THRA,4.17391569975674
THRB,0.8410316942008229
THRSP,2.200255882958448
THSD1,2.204200603166983
THTPA,3.313485963883853
THUMPD1,2.430410521074184
THUMPD2,1.665507887890522
THUMPD3_AS1,2.7008819166760762
THY1,4.677975010595527
THYN1,2.9455352156509176
TIA1,1.5724757879436917
TIAF1,7.190968269435703
TIAL1,2.638602326770082
TICAM1,3.0495512987105773
TICAM2,0.7425778893317356
TIE1,1.9042127512329037
TIGD1,2.5954004326488755
TIGD5,1.836288170263996
TIGIT,0.6236733377636483
TIMD4,0.8955976077204365
TIMM10,4.869747614475265
TIMM13,4.859319044541976
TIMM17B,3.751994074709657
TIMM21,4.465776172778795
TIMM22,3.4846068308883855
TIMM23,5.211373404780455
TIMM23B,2.1935783602727486
TIMM44,3.591035880507276
TIMM50,2.323492537837379
TIMM8A,1.7949389275757726
TIMM8B,2.8640695233270024
TIMM9,2.727599068100576
TIMP1,6.1365315206518565
TIMP2,5.824993574134144
TIMP3,5.66932992844763
TIMP4,1.9269684056081866
TINAGL1,2.164653130809594
TINF2,3.9936977967837493
TIPARP,1.948970723302571
TIPRL,3.2931577682659703
TJAP1,3.9401802340633822
TJP1,1.1904726269512107
TJP2,2.0960084544591133
TK1,2.233743902646289
TK2,1.152993699730933
TKFC,1.6724121251690114
TKT,1.0703113963118644
TLCD1,1.1311184851374447
TLCD2,1.0301018959908297
TLE1,2.1772625800866425
TLE2,3.0270600834298294
TLE3,1.8216243161623324
TLE4,1.8559058004962614
TLK2,1.707663028953879
TLN1,3.244403088842535
TLR1,1.0816589309625875
TLR2,1.3487080270235459
TLR3,1.4417773315324907
TLR4,1.6533836433970208
TLR7,0.792602988312746
TM2D1,2.6627885781317846
TM2D2,2.088522460281961
TM2D3,4.4667862370454365
TM4SF1,4.820319148513282
TM4SF18,1.8188453526563426
TM4SF19,0.6353565215855153
TM6SF1,2.922892966442035
TM7SF2,1.4600786940238506
TM9SF1,3.38120307018842
TM9SF2,3.6211062816097734
TM9SF3,3.4708147745505866
TM9SF4,3.5831286555588338
TMA16,1.9938573098164485
TMA7,6.124039565782363
TMBIM4,2.5881877992291393
TMBIM6,6.610463195849599
TMC6,1.150493918665106
TMC8,1.348769223597342
TMCC1,2.0419216317975977
TMCC2,1.9553741571057615
TMCC3,2.3746359690241423
TMCO1,2.730069878033899
TMCO3,2.9559627365923884
TMCO4,1.5924489277400005
TMED1,0.9743075940167476
TMED10,5.170833019067427
TMED3,2.916844378919495
TMED4,4.793416457637094
TMED5,1.4226075633870996
TMED7,2.0148951191461317
TMED7_TICAM2,1.8161293815779926
TMED9,4.5738942296374825
TMEM100,1.5915344468432204
TMEM101,3.700143981703856
TMEM102,1.270159766557651
TMEM106A,1.042719457634655
TMEM106B,1.9998992437690715
TMEM106C,2.6814920183659123
TMEM107,0.8448135879677037
TMEM108,2.303406088446449
TMEM11,3.519385460750991
TMEM110,0.6434401773092863
TMEM110_MUSTN1,8.859189271792882
TMEM115,4.004097078408569
TMEM119,2.4267624196562765
TMEM120A,3.1308932242655176
TMEM121,1.1922578799324923
TMEM123,4.19443438895283
TMEM126A,3.7959611253383656
TMEM126B,3.37805271109127
TMEM127,2.949268086264708
TMEM129,3.055693266703929
TMEM133,1.948669072054289
TMEM134,4.2453899777718975
TMEM136,0.9366598705626722
TMEM138,1.562686206414851
TMEM140,4.821761691199195
TMEM141,2.981726579330113
TMEM143,4.008954889948835
TMEM147,4.577430664079112
TMEM147_AS1,1.961481300251563
TMEM14A,1.7629946936068324
TMEM14B,4.819513755095619
TMEM14C,5.380882940097762
TMEM150A,3.4022495979051586
TMEM150C,1.3850393741128333
TMEM158,3.0434181688160025
TMEM159,4.728770210255004
TMEM160,4.064716120529613
TMEM161A,3.320045101359589
TMEM161B,1.4103883340773087
TMEM161B_AS1,2.1207664773711223
TMEM164,2.3931622559966956
TMEM165,3.3060438597633377
TMEM167A,2.938892964872048
TMEM167B,3.3374793989440543
TMEM173,3.809383826205877
TMEM175,3.111566566352944
TMEM176A,3.686324372589571
TMEM176B,4.157251048265216
TMEM177,2.145347331341956
TMEM178A,2.211464443454513
TMEM178B,1.4872119891267095
TMEM179B,3.8982500436757435
TMEM18,2.8558027348450477
TMEM182,4.549004782987219
TMEM183A,2.091221953617916
TMEM184A,0.889078569634502
TMEM184B,2.679704756809404
TMEM184C,2.7789585433376156
TMEM185A,0.9168940497527966
TMEM187,2.4492128800846285
TMEM189,2.0464091090816576
TMEM198B,2.3025528963705835
TMEM2,1.6341072914645878
TMEM200B,0.7104985995567176
TMEM201,3.617580899025673
TMEM204,3.8686757924171986
TMEM208,3.394060086173849
TMEM214,3.606495063064911
TMEM216,1.8508154830887842
TMEM219,3.7765730183555006
TMEM222,3.946018985626844
TMEM223,3.8543144466087496
TMEM229B,1.5095709241233117
TMEM230,5.226188528626736
TMEM233,3.411849554238691
TMEM234,1.803102821283256
TMEM238,0.8952634286223321
TMEM243,2.0681693518477937
TMEM246,1.4478891390480841
TMEM249,1.2278493966628283
TMEM25,2.4015710898105467
TMEM251,3.327308057495813
TMEM255B,0.7920175917439285
TMEM256,3.9629381562850203
TMEM258,0.7577677834057142
TMEM259,4.483809063377436
TMEM263,3.0649681110720746
TMEM265,1.888122299821436
TMEM30A,3.2445744366849087
TMEM35,0.44237105398957155
TMEM37,2.226933094769017
TMEM38A,5.9887782438693815
TMEM38B,4.817467514018979
TMEM39B,2.6877819252358024
TMEM40,0.8195497741480264
TMEM42,3.6443021774448003
TMEM43,4.727835685598585
TMEM44,1.8346471154880335
TMEM44_AS1,0.8694729759154857
TMEM45A,1.3604396418665607
TMEM47,3.789057208750357
TMEM5,2.5537526410343934
TMEM50A,4.792748295974283
TMEM51,1.727948510806479
TMEM52,6.5182993430966
TMEM53,1.646602773152736
TMEM54,1.736801817715054
TMEM55A,2.17962113892538
TMEM55B,2.9886994676560943
TMEM56,1.5950706065165041
TMEM56_RWDD3,1.945855897654709
TMEM57,2.7467640643357676
TMEM59,2.1619728541571273
TMEM59L,0.972904982552081
TMEM60,3.905056050616095
TMEM62,2.205101609742987
TMEM63B,2.732947486125013
TMEM63C,1.2556954601520358
TMEM64,2.252191990012246
TMEM65,2.822562285766552
TMEM69,4.036133236987216
TMEM70,4.175611368735049
TMEM74B,1.9982634678019318
TMEM80,2.068664158307936
TMEM86A,1.513091745176625
TMEM86B,2.091614713511739
TMEM87A,2.703596800883493
TMEM87B,1.5806162229074507
TMEM88,3.381722327546101
TMEM8A,3.4198586312639154
TMEM8C,2.8374906247228804
TMEM9,3.192069718641503
TMEM91,1.663548973228078
TMEM97,2.153829865679877
TMEM98,2.2027665210043152
TMEM9B,3.752232898560104
TMEM9B_AS1,1.2537590400786094
TMIE,0.9882963154223248
TMIGD3,0.8774427164946365
TMLHE,1.455121557700158
TMOD1,6.163697861915838
TMOD3,1.9080044646631351
TMOD4,6.5872513627291855
TMPO,1.8404536138229888
TMSB10,8.292105616904395
TMSB4X,8.604700579696122
TMTC1,1.5426569062849922
TMUB1,3.9868260852274986
TMUB2,4.185383200606863
TMX1,2.3832231377767616
TMX2,3.7324239232735694
TMX2_CTNND1,0.3220815592835293
TMX3,2.8607259613664326
TNC,2.3809598708262936
TNF,0.8899167939177606
TNFAIP1,3.40333233976696
TNFAIP2,4.638210171161054
TNFAIP3,1.9987290280254841
TNFAIP6,1.8520156293138859
TNFAIP8,1.3454504436310168
TNFAIP8L1,1.9863208696972598
TNFAIP8L2,1.6761866012057018
TNFAIP8L3,1.5390753412072258
TNFRSF10B,2.9707737572592237
TNFRSF12A,5.518504688440757
TNFRSF14,2.207870512874263
TNFRSF18,1.2489286172765157
TNFRSF19,1.2869464849758248
TNFRSF1A,5.757967783511245
TNFRSF1B,3.869557583932203
TNFRSF21,3.214222692450519
TNFRSF25,2.3094241289334296
TNFRSF4,1.11055894670183
TNFSF10,5.25552163433988
TNFSF12,3.2196118530066844
TNFSF12_TNFSF13,0.351730692483962
TNFSF13,2.513052379253034
TNFSF13B,1.8518969357413035
TNFSF14,0.7655449210904273
TNFSF9,1.5383349576296839
TNIK,2.393351006955761
TNIP1,5.214932683649507
TNIP2,4.18462091786917
TNK2,4.455133438442049
TNKS1BP1,3.5190895585392754
TNKS2,3.446047170677434
TNKS2_AS1,1.4501568020503752
TNMD,0.6019197523495179
TNNC1,11.67703815552062
TNNC2,9.012370181066363
TNNI1,8.446254117916666
TNNI2,10.993064914204266
TNNT1,5.553010857606779
TNNT2,4.1112313206607505
TNNT3,8.534227299156932
TNPO1,1.5642798997985567
TNPO2,2.5587444615617674
TNPO3,0.879295231565538
TNRC6C_AS1,1.0163713247770054
TNS1,4.628821832269164
TNS2,4.35160971489828
TNS3,2.743036368131698
TNXB,2.2379784190750964
TOB1,6.256314974107068
TOB1_AS1,1.7467875072012489
TOB2,4.49408176507127
TOE1,1.8887020954009202
TOLLIP_AS1,2.2874960152606287
TOM1,4.355498260147578
TOM1L2,3.0371538483933875
TOMM22,5.017738453364363
TOMM34,3.174104308435912
TOMM40,3.6484954235843903
TOMM40L,3.045624652997043
TOP1,2.4260763291053467
TOP2B,2.8957365945343185
TOPORS,1.8601357261466227
TOPORS_AS1,2.526260982164555
TOR1A,3.587302889485244
TOR1AIP1,3.112153955265876
TOR1AIP2,1.5516672443032837
TOR1B,3.0177528972053924
TOR2A,1.909644897432866
TOR3A,3.512881564422878
TOR4A,1.3477547537259758
TOX2,0.6700605900363183
TOX4,3.459629257010256
TP53,2.8555379324353
TP53BP1,1.6783944571141491
TP53BP2,1.6903743543264027
TP53I11,1.5019585767327153
TP53I13,3.591866090538972
TP53I3,2.2959855149674278
TP53INP1,1.6567074696821762
TP53INP2,4.584514391251722
TP53RK,1.3897057722649644
TP53TG1,2.3578064229848184
TP63,2.8575022393814904
TP73_AS1,2.0131484939432394
TPBG,1.5223184101375216
TPCN1,2.8988710366918973
TPD52,1.6810381478595404
TPD52L1,5.841056992496553
TPD52L2,4.7589238110466034
TPGS1,2.6663233682014043
TPGS2,1.6592788175486637
TPI1,7.710468383193267
TPI1P2,1.4223173283844037
TPI1P3,4.1345381502388365
TPM1,9.033063025255428
TPM2,12.04512730075579
TPM3,7.745407997487503
TPM3P9,2.155442703390214
TPM4,4.383434760404859
TPP1,4.839757016778659
TPPP,1.8749349697632984
TPPP2,0.5401490624870472
TPPP3,6.478367632145872
TPR,2.167113679590458
TPRA1,3.2546447538197585
TPRG1,0.5099525440677561
TPRKB,1.9955519350608204
TPRN,2.1773616159053866
TPSAB1,2.1930240810357917
TPSB2,2.5777047412976346
TPSD1,1.2023298354399201
TPST1,1.9530075781058356
TPST2,3.6444585253924697
TPT1,9.186312599996011
TPT1_AS1,2.3573952190277154
TPTEP1,1.19351216579213
TRA2A,3.7063107124844707
TRA2B,0.8016161549130014
TRABD,3.724250040755029
TRADD,2.7639810052683957
TRAF1,1.2425271406514324
TRAF2,2.506556118784147
TRAF3IP2_AS1,1.807489608216554
TRAF4,2.0036379316993336
TRAF5,1.5329707788931577
TRAF7,3.301894080396342
TRAFD1,2.963428089093749
TRAK2,3.098963402779276
TRAM1,4.154666134524074
TRAM2,1.8676266308024303
TRANK1,1.4285340858522504
TRAP1,2.4945226248403647
TRAPPC1,5.823682402799539
TRAPPC11,1.9839959422502254
TRAPPC12,3.88518788829484
TRAPPC13,2.387190268746401
TRAPPC2B,3.5905278754145766
TRAPPC2L,4.013457650485234
TRAPPC3,2.561344816851486
TRAPPC5,3.16211342952667
TRAPPC6A,2.7550711158263135
TRAPPC6B,3.144628006883052
TRAPPC9,2.759147640049119
TRAT1,0.38775515306304426
TRDN,6.827886096471341
TREM1,0.4134371758285056
TREM2,1.280690260987537
TREX1,3.031515899090482
TRIAP1,4.78760505079542
TRIB1,3.6060142249906746
TRIB2,2.432803399589744
TRIB3,2.5236449726932637
TRIL,2.11719967708766
TRIM11,2.199660152773853
TRIM14,1.82216747087839
TRIM16,2.6504649771092934
TRIM16L,2.968681393928621
TRIM21,3.8804064309949045
TRIM22,4.40696898015844
TRIM23,1.7625441629818617
TRIM24,1.2960955582342188
TRIM25,3.465283143992295
TRIM26,3.192593601863882
TRIM27,3.162024173612203
TRIM28,5.053535625633152
TRIM3,2.10713392632038
TRIM32,2.7007540235558176
TRIM33,1.8212615065132332
TRIM35,1.6249150566557624
TRIM38,3.00918892220115
TRIM39_RPP21,0.29967731780157064
TRIM4,1.5330845034013458
TRIM41,3.277053359526452
TRIM44,3.0438187634232303
TRIM45,3.2330115007634657
TRIM47,3.9654837349498293
TRIM5,1.4270738155973373
TRIM52_AS1,4.555169925117134
TRIM54,6.398810772741597
TRIM55,3.6594698739550426
TRIM56,0.8469255137461521
TRIM62,1.4873655677339697
TRIM63,5.311293904229521
TRIM65,2.310668209122141
TRIM69,2.008048143268359
TRIM6_TRIM34,1.2096693267797485
TRIM7,5.568871120034911
TRIM72,4.594890617061187
TRIM8,5.907986919626461
TRIO,2.1323784466537625
TRIOBP,2.602489070810969
TRIP10,5.335472755528482
TRIP12,1.7205807869429763
TRIP4,1.6471713726165864
TRIP6,3.569074304296424
TRIQK,1.2779131619574622
TRIT1,2.1433143606848457
TRMT1,1.8637097082864538
TRMT10C,3.796019083273403
TRMT112,5.193501239591424
TRMT13,3.7741821525152983
TRMT1L,2.033210789099491
TRMT2B,1.2592011389613127
TRMT6,2.2694138253723537
TRMT61A,2.3143444002401043
TRMT61B,2.106593506277911
TRMU,2.1123008369342045
TRNAU1AP,1.7394351275018793
TRNP1,1.3558532089225726
TRNT1,1.9745906723576903
TRO,2.3344046905053615
TROVE2,1.8101830757784247
TRPM4,2.270247005366391
TRPM7,0.7565139630086789
TRPT1,4.772993823342499
TRPV2,2.006224176144854
TRPV3,1.0592517889512512
TRUB1,1.9819838865780666
TSC2,2.7298532774294793
TSC22D1,2.790391207444717
TSC22D2,2.5919033714420645
TSC22D3,6.02260806119189
TSC22D4,3.465042164932264
TSEN15,3.5698282664859793
TSEN34,3.3642970836857065
TSEN54,2.2397519180754504
TSFM,3.628311116762681
TSG101,4.833940920338377
TSHZ1,2.1299808644901224
TSHZ3,1.571688649535371
TSIX,1.5392232820565759
TSKU,2.55588685525392
TSN,2.0938979206539483
TSNAX,4.39118572415914
TSPAN12,1.636055344205143
TSPAN13,3.0261339133405967
TSPAN14,2.504758923341609
TSPAN15,3.221232964354971
TSPAN17,2.1092442975541688
TSPAN18,2.641054883657809
TSPAN3,2.929056397470687
TSPAN31,3.133946305961071
TSPAN33,2.9275426411551972
TSPAN4,3.41150970027399
TSPAN5,1.678730976038378
TSPAN8,1.7837307723745008
TSPAN9,2.9259664697449606
TSPO,5.030840936668338
TSPYL1,5.081766795812386
TSPYL2,4.447981643693518
TSPYL4,2.1420840432809283
TSPYL5,2.4888493662051148
TSR3,4.824838662914485
TSSC1,2.3229383680346256
TSSC4,3.6899932751811524
TSSK3,1.387567415951066
TST,4.2612907315764135
TSTA3,2.7782163605188894
TSTD1,4.060119708168511
TSTD2,1.7620702639929278
TTC1,5.084998159342912
TTC13,1.7865380091193008
TTC14,2.5672013351285923
TTC17,2.803830322246432
TTC19,3.0927349041366696
TTC3,2.037120639098013
TTC31,2.1255330161710946
TTC32,2.2637475261783426
TTC33,2.262838995359659
TTC36,1.0330743246588938
TTC38,2.587444907736103
TTC39C,1.0485353839265596
TTC3P1,1.2821386938010937
TTC7B,3.845651376200517
TTC9,3.024138506596955
TTC9C,2.765030820615904
TTL,3.847830359190716
TTLL11,2.2573032539387916
TTLL12,2.035624806341457
TTLL3,2.3217857163190954
TTN,6.124050071646132
TTN_AS1,0.9218148830306131
TTTY14,1.0271400028443545
TTYH2,1.712318574130842
TTYH3,2.8213491245053786
TUBA1A,5.778083633922301
TUBA1B,7.040532724532164
TUBA1C,5.523702942737444
TUBA4A,5.544163908707249
TUBA8,5.1591075293903765
TUBB,6.9405841501885135
TUBB2A,4.502767140142068
TUBB2B,4.118807826926716
TUBB3,2.3268647525207204
TUBB4A,1.4933061381811799
TUBB4B,6.541473351288152
TUBB6,4.42157134974027
TUBG1,3.0966505671371496
TUBG2,2.565510264407426
TUBGCP2,1.4060657529309863
TUBGCP6,2.300184778507097
TUG1,2.7571099685164437
TULP3,2.7956944416624316
TULP4,1.6748099412250177
TUSC1,2.91927671467044
TUSC5,0.5087640958175556
TVP23B,2.643510114353079
TVP23C,1.1332267861076482
TWF1,1.7332529435199062
TWF2,5.587063267417185
TWIST1,1.4505159592338457
TWIST2,1.52470222564953
TWSG1,2.6300561429828475
TXLNB,5.869067125881046
TXLNGY,1.0500268835844984
TXN,3.752230866057891
TXNDC11,3.0836641490868217
TXNDC12,3.66872925378689
TXNDC17,2.5882343901227824
TXNDC9,3.588445688564742
TXNIP,8.283111478707486
TXNL1,4.061258947143862
TXNL4A,2.3409003789465395
TXNRD1,3.81915436129386
TXNRD2,2.3400552384976834
TYK2,2.9473715406113117
TYMP,4.691613496721392
TYROBP,5.014248545816266
TYRP1,1.1392759896218345
TYW1,2.5353197322536207
TYW3,1.8467534618619936
U2AF1,4.18634746862735
U2AF1L4,2.9525860039813363
U2AF2,3.657033368917581
UACA,3.9056394724318055
UAP1,2.93445136390677
UAP1L1,2.133522154022096
UBA1,6.002455074194538
UBA3,3.651378528236629
UBA5,2.9769316412426945
UBA52,5.364187415003102
UBA6_AS1,1.3057582058330692
UBA7,4.132642553364258
UBAC2,4.729412051641581
UBALD1,4.6191944860138765
UBALD2,4.877913041407159
UBAP1,4.2693027254583775
UBAP1L,0.9532826670583127
UBAP2,3.4247572457454223
UBB,9.711770061711796
UBC,9.727862417288206
UBD,1.6590918750690842
UBE2A,5.073919867091959
UBE2C,0.7115018801503602
UBE2D1,2.3158096271099216
UBE2D3,3.858923002873975
UBE2E1,2.4859582269255345
UBE2E2,3.136267543716963
UBE2E3,4.709459089368112
UBE2E4P,3.9293504219030497
UBE2G1,5.498021544897782
UBE2G2,0.968557118498154
UBE2H,4.648789650248152
UBE2I,2.743181995561496
UBE2J1,3.099011730413028
UBE2J2,3.3123336624448907
UBE2K,1.8355198403110449
UBE2L3,4.670963412406582
UBE2L6,5.618546962290122
UBE2M,5.26779244563101
UBE2MP1,3.4946371021355174
UBE2Q2,2.6379157689005726
UBE2QL1,2.907949713353024
UBE2S,2.691121750533411
UBE2T,2.202629827835126
UBE2V2,4.46429806175677
UBE2W,1.3794088274228018
UBE2Z,4.133172040641533
UBE3A,4.400244999605672
UBE3B,3.126685341777611
UBE3C,4.017589261091316
UBE4A,2.165423289433402
UBFD1,4.414638190357851
UBL3,3.3474601488175675
UBL5,2.253599345549635
UBL7,3.1782276399189797
UBLCP1,2.7481324843746013
UBN1,2.569889648248974
UBP1,2.5779893312105675
UBQLN1,3.290251478307442
UBQLN4,3.021178178824209
UBR3,3.717546258466641
UBR5,1.7638943621558771
UBR5_AS1,1.1302403073089453
UBR7,1.7752870054805294
UBTD1,4.645691869277912
UBTD2,3.1127446399368726
UBXN1,4.82117592012467
UBXN11,1.5892111538007072
UBXN2A,2.7999658764164645
UBXN2B,2.303341184588096
UBXN4,4.3048322167753685
UBXN6,5.551185057407101
UBXN8,1.729967957291597
UCHL1,4.932441813001346
UCHL3,2.8341373463505417
UCHL5,2.2149539941633396
UCK1,2.564266999060196
UCK2,2.685521799622547
UCKL1,4.419432734205817
UCN,1.794480769489921
UCP2,5.9217550539173835
UCP3,3.947500294128829
UFL1,2.997807898971438
UFM1,3.0446019133156237
UFSP1,2.2291649873384647
UFSP2,3.1362422135049908
UGCG,3.127835522770519
UGDH,1.3822705815399754
UGGT1,1.7915459755427159
UGP2,6.6750237371123715
UGT3A1,1.2550905692623742
UHMK1,2.3252202666033046
UHRF1,0.864187424152604
UHRF1BP1,1.9966618625257224
UHRF1BP1L,1.8008995064135362
UHRF2,1.4113125810737148
UIMC1,2.1783271680793863
ULK1,4.027468054445301
ULK3,3.7357553537986807
UMAD1,2.2858758301881306
UNC119,2.287450697316938
UNC13B,2.7460548248623904
UNC45A,1.9524059041486885
UNC45B,4.847013414867513
UNC50,3.7311600055951555
UNC5B_AS1,2.5453893241627545
UNC93B1,2.4339858834392585
UNG,3.45494450505596
UNKL,2.4169593654967194
UNQ6494,0.5114706388740937
UPF1,2.52371081762619
UPF2,1.804699924167374
UPF3A,3.0974807561348046
UPF3B,1.8934810037859604
UPK3A,1.4985464989868915
UPP1,2.1606058375722936
UPRT,2.0796137966845554
UQCC1,4.31420074316767
UQCC2,4.4269521899025515
UQCC3,3.2970839189021364
UQCR10,6.966150888290653
UQCR11,6.456412759325053
UQCRB,4.016339973454041
UQCRBP1,3.152846211156562
UQCRC1,6.166028300661682
UQCRC2,6.153703672786407
UQCRFS1,7.1796894134158284
UQCRH,5.206251994406973
UQCRHL,6.27673957244242
URAHP,0.6582763818289253
URB1_AS1,3.877602100450759
URGCP,3.633801564067142
URI1,4.214472573538566
URM1,1.145856843499388
UROD,4.491600977845577
UROS,3.97820315950767
USB1,3.443919003179924
USE1,3.108922508904006
USF1,1.2280263366790647
USF2,4.291098714882321
USHBP1,1.435870096021837
USMG5,3.1655893888211497
USO1,3.8702567694167134
USP1,1.894905915016293
USP10,3.2637591415255445
USP11,4.5402319007741205
